,season,stage,date,match_id,home_team_id,away_team_id,home_player_X1,home_player_X2,home_player_X3,home_player_X4,home_player_X5,home_player_X6,home_player_X7,home_player_X8,home_player_X9,home_player_X10,home_player_X11,away_player_X1,away_player_X2,away_player_X3,away_player_X4,away_player_X5,away_player_X6,away_player_X7,away_player_X8,away_player_X9,away_player_X10,away_player_X11,home_player_Y1,home_player_Y2,home_player_Y3,home_player_Y4,home_player_Y5,home_player_Y6,home_player_Y7,home_player_Y8,home_player_Y9,home_player_Y10,home_player_Y11,away_player_Y1,away_player_Y2,away_player_Y3,away_player_Y4,away_player_Y5,away_player_Y6,away_player_Y7,away_player_Y8,away_player_Y9,away_player_Y10,away_player_Y11,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,result,Year,Hour,Month,Day,HmGoals,Hmassists,awGoals,awassists
249,2015/2016,31,2016-03-19,41090,8659,9850,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,24147,169162.0,32441,26527,43248,113968,24148,33468.0,239807,25075,51545,40602,24903.0,26209,178206,25667,231801,24393,46354,23538,38369,302241,win,2016,0,3,19,110.0,61.0,49.0,36.0
250,2015/2016,32,2016-04-02,35374,9825,9817,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,50065,427438.0,177503,46539,38521,159594,339992,50047.0,36378,604785,113836,30455,213809.0,41927,40548,417068,25816,22991,37631,41365,72436,101419,win,2016,0,4,2,42.0,30.0,15.0,4.0
251,2015/2016,32,2016-04-02,44914,10252,8455,1,2,4,6,8,3,5,7,3,5,7,1,2,4,8,6,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,69650,32870.0,24208,33086,93484,56972,182223,179410.0,358289,107415,154280,170323,72541.0,458324,324910,31306,32345,30613,150250,604982,467354,39987,lose,2016,0,4,2,31.0,31.0,51.0,84.0
252,2015/2016,32,2016-04-02,48108,8678,8456,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,30974,160447.0,35515,156013,68237,155913,192780,23629.0,46349,37779,185236,28955,30509.0,174321,156551,31291,101103,40196,33991,169200,37459,37412,lose,2016,0,4,2,4.0,3.0,61.0,102.0
253,2015/2016,32,2016-04-03,35649,8197,8466,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,37770,49571.0,23571,38899,43061,278343,173317,319300.0,139671,286119,20694,95336,160627.0,209405,26552,46010,209384,166676,23792,303339,538112,41280,draw,2016,0,4,3,37.0,33.0,24.0,19.0
254,2015/2016,32,2016-04-02,49744,8650,8586,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,37868,157838.0,114268,94043,314605,156008,307021,38807.0,37234,184536,51553,26295,159833.0,160599,264221,46353,361315,41008,212867,363333,157723,194165,win,2016,0,4,2,90.0,116.0,39.0,41.0
255,2015/2016,32,2016-04-03,51650,10260,8668,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,182917,46820.0,165823,161012,161035,34944,46893,299215.0,41468,413557,696365,186054,77690.0,263653,23268,24846,101192,160713,251925,215384,30895,181276,win,2016,0,4,3,68.0,56.0,108.0,121.0
256,2015/2016,32,2016-04-02,53795,9850,10261,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,9,11,40602,265918.0,72417,178206,25667,23538,24393,46354.0,231801,32705,38369,163604,104482.0,277761,24228,109652,166422,38373,127130,94550,108038,46700,lose,2016,0,4,2,55.0,38.0,39.0,46.0
257,2015/2016,32,2016-04-02,52944,10194,10003,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,5,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,6,8,10,10,188971,36786.0,119541,200962,37194,23253,186831,26434.0,96643,110148,172321,30973,89185.0,155050,24948,111800,46008,23882,109638,157729,38831,26344,win,2016,0,4,2,27.0,36.0,51.0,55.0
258,2015/2016,32,2016-04-02,57543,8472,8659,1,2,4,6,8,5,2,4,6,8,5,1,2,4,6,8,3,5,7,4,6,5,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,6,6,6,8,8,11,37233,432040.0,93457,26108,180330,158879,184822,109330.0,25150,166019,30348,24147,169162.0,32441,163200,43248,113968,156727,24148,25075,239807,51545,draw,2016,0,4,2,23.0,17.0,87.0,35.0
259,2015/2016,32,2016-04-02,32190,8654,9826,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,169756,158545.0,35110,49543,155782,37169,148302,183670.0,210276,25496,192899,36283,146830.0,23030,23837,183519,22929,8985,198510,35345,46417,160194,win,2016,0,4,2,32.0,30.0,50.0,31.0
260,2015/2016,33,2016-04-09,38350,10252,8678,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,69650,183500.0,33086,161414,93484,706985,182223,179410.0,30352,23991,154280,30974,35515.0,24625,156013,68237,155913,46810,23629,46349,185236,37779,lose,2016,0,4,9,58.0,44.0,9.0,3.0
261,2015/2016,33,2016-04-09,58625,9826,9850,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,9,11,36283,146830.0,23837,23030,183519,26160,8985,46417.0,35345,160194,363340,40602,265918.0,72417,178206,25667,23538,24393,46354,231801,32705,38369,win,2016,0,4,9,63.0,49.0,55.0,38.0
262,2015/2016,33,2016-04-10,47278,8650,10194,1,2,4,6,8,5,4,6,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,8,8,10,10,10,1,3,3,3,3,6,6,8,8,8,11,37868,157838.0,22764,30831,314605,289817,38807,47558.0,608125,51553,242709,188971,36786.0,40695,200962,37194,119541,186831,176300,96643,26434,30830,win,2016,0,4,10,126.0,80.0,35.0,15.0
263,2015/2016,33,2016-04-09,43241,8456,8659,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,31432,30509.0,156551,174321,16351,33991,78324,101103.0,26181,143365,37412,24147,169162.0,43248,32441,163200,33468,24148,156727,175947,239807,51545,win,2016,0,4,9,89.0,102.0,93.0,52.0
264,2015/2016,33,2016-04-09,36190,8466,10261,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,95336,149855.0,209405,26552,46010,209384,166676,23293.0,303339,94267,41280,163604,104482.0,24228,277761,109652,127130,94550,166422,479020,108038,351860,lose,2016,0,4,9,54.0,27.0,45.0,38.0
265,2015/2016,33,2016-04-10,56956,8472,8197,1,2,4,6,8,5,2,4,6,8,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,37233,432040.0,93457,26108,180330,158879,184822,25150.0,109330,166019,30348,37770,49571.0,23571,38899,43061,278343,173317,319300,139671,20694,286119,draw,2016,0,4,10,23.0,17.0,32.0,25.0
266,2015/2016,33,2016-04-09,58367,10003,8455,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,30973,89185.0,155050,24948,102356,46008,109638,95955.0,157729,52563,109121,46518,72541.0,31306,458324,324910,30613,32345,128864,604982,150250,46554,lose,2016,0,4,9,42.0,45.0,70.0,99.0
267,2015/2016,33,2016-04-10,33676,8586,10260,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,8,8,8,8,11,26295,159833.0,160599,37762,46353,361315,41008,174850.0,363333,157723,194165,182917,639058.0,165823,161012,161035,34944,41468,299215,46893,413557,696365,win,2016,0,4,10,47.0,52.0,68.0,56.0
268,2015/2016,33,2016-04-09,38184,9817,8668,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,30455,165773.0,40548,114769,35712,37411,30966,22991.0,41365,72436,101419,186054,77690.0,263653,23268,24846,101192,23782,30895,215384,251925,181276,win,2016,0,4,9,19.0,8.0,114.0,140.0
269,2015/2016,33,2016-04-09,52006,8654,9825,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,169756,109897.0,35110,49543,155782,148302,37169,158545.0,25496,210276,47382,50065,427438.0,177503,46539,38521,339992,159594,50047,36378,604785,113836,lose,2016,0,4,9,36.0,35.0,42.0,30.0
270,2015/2016,34,2016-04-17,38180,9825,9826,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,30859,427438.0,177503,46539,38521,339992,159594,604785.0,36378,50047,113836,36283,146830.0,23837,23030,183519,22929,8985,26160,160194,169721,35345,win,2016,0,4,17,43.0,32.0,55.0,40.0
271,2015/2016,34,2016-04-17,35651,8678,8650,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,5,6,8,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,9,7,7,11,30974,35515.0,24625,156013,68237,155913,46810,23629.0,160496,185236,46349,254472,611682.0,30831,95327,515338,608125,289817,242709,47558,280653,51553,draw,2016,0,4,17,15.0,5.0,13.0,12.0
272,2015/2016,34,2016-04-16,54317,8455,8456,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,170323,72541.0,31306,23783,324910,30613,32345,94086.0,604982,150250,19243,31432,30509.0,156551,174321,16351,36615,40196,33991,26181,169200,37412,win,2016,0,4,16,76.0,99.0,114.0,122.0
273,2015/2016,34,2016-04-16,36421,8668,8466,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,6,6,8,8,8,11,186054,77690.0,263653,213878,193859,212866,24156,24006.0,251925,30922,26151,95336,149855.0,209405,26552,46010,166676,209384,303339,23293,94267,41280,win,2016,0,4,16,66.0,52.0,54.0,27.0
274,2015/2016,34,2016-04-17,35023,8197,8654,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,37770,49571.0,23571,38899,43061,278343,173317,319300.0,139671,20694,286119,169756,158545.0,35110,49543,155782,148302,163919,37169,106228,183670,25496,win,2016,0,4,17,32.0,25.0,46.0,43.0
275,2015/2016,34,2016-04-16,39987,10260,10252,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,182917,35327.0,165823,161012,161035,39618,46893,41468.0,30829,303824,696365,69650,32870.0,161414,33086,93484,182223,179410,183500,23991,30352,154280,win,2016,0,4,16,230.0,150.0,62.0,49.0
276,2015/2016,34,2016-04-16,41401,10261,10003,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,163604,109652.0,279489,277761,308932,38373,160243,166422.0,108038,94550,46700,30973,89185.0,155050,24948,102356,109638,46008,52563,157729,95955,109121,win,2016,0,4,16,27.0,33.0,42.0,45.0
277,2015/2016,34,2016-04-16,59187,9850,8472,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,6,8,8,8,8,11,40602,265918.0,72417,26209,25667,23538,24393,46354.0,231801,32705,38369,37233,432040.0,93457,26108,180330,158879,184822,25150,109330,166019,30348,win,2016,0,4,16,61.0,40.0,23.0,17.0
278,2015/2016,34,2016-04-18,44443,10194,8586,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,24224,119541.0,40695,200962,173382,23253,186831,176300.0,26434,110148,96643,26295,159833.0,160599,37762,46353,361315,41008,174850,363333,157723,194165,win,2016,0,4,18,28.0,35.0,47.0,52.0
279,2015/2016,34,2016-04-16,37575,8659,9817,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,24147,169162.0,32441,43248,163200,33468,24148,113968.0,239807,175947,51545,30455,213809.0,114769,41927,417068,131409,41365,22991,37411,101419,72436,win,2016,0,4,16,89.0,51.0,15.0,5.0
280,2015/2016,35,2016-04-23,31284,10252,8466,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,69650,32870.0,24208,33086,93484,182223,56972,183500.0,179410,23991,154280,95336,160627.0,26552,209405,46010,212470,166676,94267,23792,109491,23293,win,2016,0,4,23,48.0,41.0,43.0,31.0
281,2015/2016,35,2016-04-23,48195,8678,8455,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,6,6,8,8,8,11,30974,35515.0,24625,156013,68237,160496,46810,23629.0,24381,37779,185236,46518,72541.0,31306,32345,324910,115067,30613,150250,94086,107417,19243,draw,2016,0,4,23,15.0,5.0,99.0,123.0
282,2015/2016,35,2016-04-13,52002,9826,8668,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,36283,146830.0,23837,23030,183519,26160,8985,198510.0,35345,160194,363340,186054,77690.0,263653,213878,24846,101192,23782,30895,215384,30922,181276,win,2016,0,4,13,67.0,52.0,110.0,139.0
283,2015/2016,35,2016-04-24,39803,8197,10003,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,37770,49571.0,23571,38899,43061,278343,319300,173317.0,214570,26554,20694,30973,89185.0,155050,24948,102356,23882,46008,109638,157729,95955,38831,win,2016,0,4,24,38.0,15.0,41.0,40.0
284,2015/2016,35,2016-04-23,56188,8650,10261,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,37868,611682.0,30831,114268,314605,289817,47558,38807.0,242709,37234,51553,163604,109652.0,277761,279489,308932,38373,160243,166422,94550,479020,46700,win,2016,0,4,23,61.0,66.0,34.0,33.0
285,2015/2016,35,2016-04-23,53971,8456,10194,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,31432,30509.0,174321,156551,16351,33991,101103,36615.0,37459,643709,37412,24224,36786.0,40695,200962,173382,119541,23253,72735,186831,110148,172321,win,2016,0,4,23,108.0,129.0,53.0,43.0
286,2015/2016,35,2016-05-11,32257,9850,9817,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,40602,163815.0,24903,72417,25667,24393,32734,201664.0,35493,32705,38369,30455,213809.0,40548,114769,24915,25816,22991,37631,37411,101419,72436,draw,2016,0,5,11,53.0,37.0,14.0,4.0
287,2015/2016,35,2016-04-24,47714,8472,9825,1,2,4,6,8,5,2,4,6,8,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,37233,432040.0,93457,26108,180330,158879,184822,25150.0,109330,166019,30348,30859,427438.0,35606,46539,38521,339992,75489,50047,36378,604785,46469,lose,2016,0,4,24,23.0,17.0,72.0,55.0
288,2015/2016,35,2016-04-25,52568,8586,8659,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,26295,159833.0,160599,37762,46353,361315,41008,174850.0,363333,157723,194165,23021,169162.0,32441,26527,43248,113968,24148,33468,25075,175947,51545,win,2016,0,4,25,47.0,52.0,97.0,65.0
289,2015/2016,35,2016-05-10,30208,8654,10260,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,8,8,8,8,11,37780,158545.0,35110,49543,155782,210276,148302,37169.0,25496,192899,47382,182917,35327.0,165823,161012,161035,46893,41468,164676,30829,413557,696365,win,2016,0,5,10,42.0,32.0,204.0,134.0
290,2015/2016,36,2016-04-30,48284,9825,9850,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,9,11,30859,427438.0,35606,46539,38521,339992,75489,50047.0,36378,604785,46469,40602,163815.0,24903,26209,25667,201664,24393,46354,231801,35493,31953,win,2016,0,4,30,72.0,55.0,40.0,30.0
291,2015/2016,36,2016-05-02,39213,8455,8586,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,46518,31306.0,23783,30627,72541,32345,115067,94086.0,30613,150250,19243,26295,159833.0,160599,37762,46353,361315,41008,174850,157723,212867,194165,win,2016,0,5,2,105.0,112.0,47.0,52.0
292,2015/2016,36,2016-04-30,49890,8668,8678,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,31465,212866.0,263653,516273,24846,101192,24156,30895.0,215384,160713,306913,30974,35515.0,24625,156013,68237,155913,23629,155129,24381,185236,184321,win,2016,0,4,30,84.0,109.0,4.0,3.0
293,2015/2016,36,2016-05-01,36787,10260,8197,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,182917,35327.0,165823,161012,161035,34944,39618,299215.0,30829,413557,696365,37770,49571.0,23571,38899,43061,278343,173317,319300,214570,26554,20694,lose,2016,0,5,1,200.0,130.0,38.0,15.0
294,2015/2016,36,2016-04-30,35405,10261,9826,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,163604,109652.0,277761,279489,308932,38373,160243,166422.0,94550,108038,46700,36283,146830.0,23837,23030,183519,8985,28901,160194,26160,35345,169721,win,2016,0,4,30,27.0,33.0,72.0,53.0
295,2015/2016,36,2016-05-01,33071,8466,8456,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,95336,149855.0,26552,209405,46010,209384,166676,94267.0,23792,303339,23293,31432,30509.0,174321,156551,16351,40196,78324,26181,643709,246575,143365,win,2016,0,5,1,29.0,26.0,82.0,100.0
296,2015/2016,36,2016-04-30,56882,10194,8472,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,8,8,8,8,11,188971,36786.0,119541,40695,37194,23253,186831,176300.0,39109,110148,30830,37233,432040.0,93457,26108,180330,158879,184822,25150,109330,166019,30348,win,2016,0,4,30,74.0,64.0,23.0,17.0
297,2015/2016,36,2016-05-01,56568,10003,8650,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,9,11,30973,89185.0,193223,24948,102356,23882,46008,38831.0,157729,52563,95955,254472,157838.0,114268,22764,515338,608125,680031,289817,280653,184536,51553,win,2016,0,5,1,44.0,59.0,40.0,32.0
298,2015/2016,36,2016-04-30,54790,9817,10252,1,2,4,6,8,2,4,6,8,4,6,1,3,5,7,1,3,5,7,9,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,7,7,7,7,7,10,10,30455,165773.0,114769,40548,24915,25816,37631,22991.0,37411,101419,72436,24579,161414.0,33086,680815,32870,183500,182223,179410,93484,107415,154280,lose,2016,0,4,30,14.0,4.0,34.0,32.0
299,2015/2016,36,2016-04-30,49507,8659,8654,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,24147,169162.0,32441,26527,43248,113968,24148,682552.0,25075,175947,51545,169756,158545.0,35110,49543,155782,37169,148302,210276,192899,47382,25496,lose,2016,0,4,30,74.0,44.0,77.0,49.0
300,2015/2016,37,2016-05-07,55344,10252,10261,1,3,5,7,1,3,5,7,9,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,7,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,24579,183500.0,33086,161414,32870,182223,56972,179410.0,680815,154280,23991,163604,109652.0,277761,279489,308932,38373,160243,166422,94550,108038,46700,lose,2016,0,5,7,34.0,31.0,27.0,33.0
301,2015/2016,37,2016-05-07,41361,8678,8659,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,30974,35515.0,24625,156013,68237,46349,155129,23629.0,160496,37779,232253,24147,43248.0,32441,26527,169162,113968,24148,682552,25075,175947,51545,lose,2016,0,5,7,10.0,5.0,74.0,44.0
302,2015/2016,37,2016-05-07,41013,9826,10194,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,36283,146830.0,23030,23837,183519,35345,28901,26160.0,160194,363340,169721,188971,36786.0,40695,119541,37194,23253,186831,176300,39109,110148,30830,win,2016,0,5,7,78.0,50.0,74.0,64.0
303,2015/2016,37,2016-05-07,48906,8197,8668,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,37770,49571.0,13423,23571,43061,278343,103419,319300.0,139671,20694,286119,186054,193859.0,516273,263653,24846,101192,160713,30895,215384,306913,181276,lose,2016,0,5,7,20.0,21.0,80.0,104.0
304,2015/2016,37,2016-05-08,56004,8650,9817,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,37868,239856.0,22764,95327,314605,47558,289817,608125.0,184536,280653,148315,30455,41927.0,40548,114769,24915,25816,37631,22991,37411,101419,72436,win,2016,0,5,8,46.0,33.0,14.0,4.0
305,2015/2016,37,2016-05-08,32629,8456,9825,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,6,6,8,8,8,11,31432,26111.0,156551,174321,31291,33991,101103,40196.0,169200,643709,37412,30859,427438.0,177503,46539,38521,339992,75489,50047,604785,113836,46469,lose,2016,0,5,8,21.0,50.0,89.0,54.0
306,2015/2016,37,2016-05-07,51644,9850,10260,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,5,2,4,6,8,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,6,8,8,8,8,11,40602,163815.0,24903,26209,25667,201664,24393,46354.0,231801,35493,31953,182917,35327.0,165823,161035,46820,34944,299215,41468,164676,303824,30829,lose,2016,0,5,7,40.0,30.0,78.0,95.0
307,2015/2016,37,2016-05-07,42352,8472,8455,1,2,4,6,8,5,2,4,6,8,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,37233,432040.0,93457,26108,180330,158879,184822,25150.0,109330,166019,30348,170323,31306.0,23783,30627,72541,32345,115067,94086,30613,107417,19243,lose,2016,0,5,7,23.0,17.0,142.0,139.0
308,2015/2016,37,2016-05-08,33651,8586,8466,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,26295,159833.0,160599,37762,46353,361315,160448,212867.0,157723,174850,194165,95336,149855.0,26552,209405,46010,166676,209384,303339,23792,94267,23293,lose,2016,0,5,8,40.0,46.0,29.0,26.0
309,2015/2016,37,2016-05-07,38107,8654,10003,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,37780,158545.0,35110,49543,155782,148302,37169,106228.0,210276,25496,47382,30973,111800.0,193223,155050,259810,46008,109638,144996,313668,95955,38831,win,2016,0,5,7,46.0,43.0,25.0,17.0
310,2015/2016,38,2016-05-15,37820,9825,10252,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,10,10,10,30859,427438.0,46539,177503,38521,159594,143793,50047.0,36378,37436,46469,24579,706985.0,33086,680815,93484,56972,182223,179410,183500,154280,23991,lose,2016,0,5,15,73.0,75.0,25.0,23.0
311,2015/2016,38,2016-05-15,46811,8455,8197,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,170323,72541.0,31306,23783,324910,30613,115067,150250.0,94086,107417,303059,37770,49571.0,13423,23571,43061,173317,319300,492586,103419,278343,286119,win,2016,0,5,15,116.0,127.0,11.0,6.0
